Zhuge,Weapon,Credits,Resource,20000
Zhuge,Weapon,Cryotic,Resource,2800
Zhuge,Weapon,Polymer Bundle,Resource,900
Zhuge,Weapon,Nitain Extract,Resource,2
Flux Rifle,Weapon,Credits,Resource,25000
Flux Rifle,Weapon,Fieldron,Resource,5
Flux Rifle,Weapon,Circuits,Resource,900
Flux Rifle,Weapon,Ferrite,Resource,6000
Latron Prime,Weapon,Credits,Resource,15000
Latron Prime,Weapon,Latron Prime Barrel,Resource,1
Latron Prime,Weapon,Latron Prime Receiver,Resource,1
Latron Prime,Weapon,Latron Prime Stock,Resource,1
Cernos,Weapon,Credits,Resource,15000
Cernos,Weapon,Gallium,Resource,3
Cernos,Weapon,Plastids,Resource,700
Cernos,Weapon,Polymer Bundle,Resource,600
Shedu,Weapon,Credits,Resource,30000
Shedu,Weapon,Shedu Barrel,Resource,1
Shedu,Weapon,Shedu Chassis,Resource,1
Shedu,Weapon,Shedu Handle,Resource,1
Shedu,Weapon,Shedu Receiver,Resource,1
Burston,Weapon,Credits,Resource,25000
Burston,Weapon,Morphics,Resource,1
Burston,Weapon,Polymer Bundle,Resource,400
Burston,Weapon,Alloy Plate,Resource,150
Veldt,Weapon,Credits,Resource,20000
Veldt,Weapon,Morphics,Resource,10
Veldt,Weapon,Cryotic,Resource,600
Veldt,Weapon,Ferrite,Resource,7250
Veldt,Weapon,Forma,Resource,1
Harpak,Weapon,Credits,Resource,30000
Harpak,Weapon,Argon Crystal,Resource,2
Harpak,Weapon,Gallium,Resource,5
Harpak,Weapon,Nano Spores,Resource,6000
Paris Prime,Weapon,Credits,Resource,15000
Paris Prime,Weapon,Paris Prime Upper Limb,Resource,1
Paris Prime,Weapon,Paris Prime Lower Limb,Resource,1
Paris Prime,Weapon,Paris Prime Grip,Resource,1
Paris Prime,Weapon,Paris Prime String,Resource,1
Amprex,Weapon,Credits,Resource,25000
Amprex,Weapon,Fieldron,Resource,8
Amprex,Weapon,Plastids,Resource,600
Amprex,Weapon,Ferrite,Resource,9000
Tetra,Weapon,Credits,Resource,30000
Tetra,Weapon,Control Module,Resource,2
Tetra,Weapon,Alloy Plate,Resource,400
Tetra,Weapon,Ferrite,Resource,900
Tetra,Weapon,Polymer Bundle,Resource,100
Boar,Weapon,Credits,Resource,15000
Boar,Weapon,Morphics,Resource,6
Boar,Weapon,Alloy Plate,Resource,900
Boar,Weapon,Salvage,Resource,750
Paracyst,Weapon,Credits,Resource,30000
Paracyst,Weapon,Mutagen Mass,Resource,5
Paracyst,Weapon,Nano Spores,Resource,15000
Paracyst,Weapon,Circuits,Resource,1200
Javlok,Weapon,Credits,Resource,30000
Javlok,Weapon,Detonite Injector,Resource,5
Javlok,Weapon,Alloy Plate,Resource,10000
Javlok,Weapon,Nitain Extract,Resource,5
Cedo,Weapon,Credits,Resource,20000
Cedo,Weapon,Cedo Barrel,Resource,1
Cedo,Weapon,Cedo Stock,Resource,1
Cedo,Weapon,Cedo Receiver,Resource,1
Quartakk,Weapon,Credits,Resource,20000
Quartakk,Weapon,Grokdrul,Resource,75
Quartakk,Weapon,Fersteel Alloy,Resource,15
Quartakk,Weapon,Salvage,Resource,12450
Rubico,Weapon,Credits,Resource,20000
Rubico,Weapon,Salvage,Resource,3800
Rubico,Weapon,Polymer Bundle,Resource,1300
Rubico,Weapon,Rubedo,Resource,900
Grinlok,Weapon,Credits,Resource,30000
Grinlok,Weapon,Detonite Injector,Resource,2
Grinlok,Weapon,Polymer Bundle,Resource,5000
Grinlok,Weapon,Ferrite,Resource,5000
Penta,Weapon,Credits,Resource,25000
Penta,Weapon,Control Module,Resource,3
Penta,Weapon,Circuits,Resource,1000
Penta,Weapon,Ferrite,Resource,1200
Tigris Prime,Weapon,Credits,Resource,15000
Tigris Prime,Weapon,Tigris Prime Barrel,Resource,1
Tigris Prime,Weapon,Tigris Prime Receiver,Resource,1
Tigris Prime,Weapon,Tigris Prime Stock,Resource,1
Lenz,Weapon,Credits,Resource,25000
Lenz,Weapon,Fieldron,Resource,10
Lenz,Weapon,Alloy Plate,Resource,8200
Lenz,Weapon,Cryotic,Resource,2400
Vectis Prime,Weapon,Credits,Resource,15000
Vectis Prime,Weapon,Vectis Prime Barrel,Resource,1
Vectis Prime,Weapon,Vectis Prime Receiver,Resource,1
Vectis Prime,Weapon,Vectis Prime Stock,Resource,1
Gorgon,Weapon,Credits,Resource,25000
Gorgon,Weapon,Morphics,Resource,5
Gorgon,Weapon,Ferrite,Resource,5000
Gorgon,Weapon,Salvage,Resource,6000
Tonkor,Weapon,Credits,Resource,60000
Tonkor,Weapon,Salvage,Resource,1500
Tonkor,Weapon,Oxium,Resource,200
Tonkor,Weapon,Cryotic,Resource,800
Dera Vandal,Weapon,Credits,Resource,25000
Dera Vandal,Weapon,Dera Vandal Barrel,Resource,1
Dera Vandal,Weapon,Dera Vandal Receiver,Resource,1
Dera Vandal,Weapon,Dera Vandal Stock,Resource,1
Ignis,Weapon,Credits,Resource,30000
Ignis,Weapon,Detonite Injector,Resource,2
Ignis,Weapon,Nano Spores,Resource,5000
Ignis,Weapon,Ferrite,Resource,5000
Carmine,Weapon,Credits,Resource,20000
Carmine,Weapon,Carmine Barrel,Resource,1
Carmine,Weapon,Carmine Receiver,Resource,1
Carmine,Weapon,Carmine Stock,Resource,1
Scourge,Weapon,Credits,Resource,15000
Scourge,Weapon,Nitain Extract,Resource,2
Scourge,Weapon,Circuits,Resource,2500
Scourge,Weapon,Oxium,Resource,350
Vectis,Weapon,Credits,Resource,25000
Vectis,Weapon,Neurodes,Resource,4
Vectis,Weapon,Orokin Cell,Resource,4
Vectis,Weapon,Nano Spores,Resource,3000
Sporothrix,Weapon,Credits,Resource,20000
Sporothrix,Weapon,Sporothrix Barrel,Resource,1
Sporothrix,Weapon,Sporothrix Receiver,Resource,1
Sporothrix,Weapon,Sporothrix Stock,Resource,1
Glaxion,Weapon,Credits,Resource,20000
Glaxion,Weapon,Fieldron,Resource,1
Glaxion,Weapon,Circuits,Resource,550
Glaxion,Weapon,Cryotic,Resource,2500
Glaxion,Weapon,Forma,Resource,1
Snipetron,Weapon,Credits,Resource,20000
Snipetron,Weapon,Morphics,Resource,5
Snipetron,Weapon,Plastids,Resource,900
Snipetron,Weapon,Salvage,Resource,1200
Boar Prime,Weapon,Credits,Resource,15000
Boar Prime,Weapon,Boar Prime Barrel,Resource,1
Boar Prime,Weapon,Boar Prime Receiver,Resource,1
Boar Prime,Weapon,Boar Prime Stock,Resource,1
Exergis,Weapon,Credits,Resource,20000
Exergis,Weapon,Argon Crystal,Resource,2
Exergis,Weapon,Repeller Systems,Resource,2
Exergis,Weapon,Oxium,Resource,175
Argonak,Weapon,Credits,Resource,30000
Argonak,Weapon,Detonite Injector,Resource,5
Argonak,Weapon,Plastids,Resource,700
Argonak,Weapon,Alloy Plate,Resource,9950
Vandal,Weapon,Credits,Resource,25000
Vandal,Weapon,Vandal Barrel,Resource,1
Vandal,Weapon,Vandal Receiver,Resource,1
Vandal,Weapon,Vandal Stock,Resource,1
Daikyu,Weapon,Credits,Resource,20000
Daikyu,Weapon,Neurodes,Resource,2
Daikyu,Weapon,Forma,Resource,1
Daikyu,Weapon,Rubedo,Resource,300
Stradavar Prime,Weapon,Credits,Resource,20000
Stradavar Prime,Weapon,Stradavar Prime Barrel,Resource,1
Stradavar Prime,Weapon,Stradavar Prime Receiver,Resource,1
Stradavar Prime,Weapon,Stradavar Prime Stock,Resource,1
Corinth Prime,Weapon,Credits,Resource,20000
Corinth Prime,Weapon,Corinth Prime Barrel,Resource,1
Corinth Prime,Weapon,Corinth Prime Receiver,Resource,1
Corinth Prime,Weapon,Corinth Prime Stock,Resource,1
Sybaris Prime,Weapon,Credits,Resource,15000
Sybaris Prime,Weapon,Sybaris Prime Barrel,Resource,1
Sybaris Prime,Weapon,Sybaris Prime Receiver,Resource,1
Sybaris Prime,Weapon,Sybaris Prime Stock,Resource,1
Kohm,Weapon,Credits,Resource,20000
Kohm,Weapon,Salvage,Resource,2500
Kohm,Weapon,Oxium,Resource,500
Kohm,Weapon,Cryotic,Resource,500
Tigris,Weapon,Credits,Resource,25000
Tigris,Weapon,Orokin Cell,Resource,3
Tigris,Weapon,Circuits,Resource,900
Tigris,Weapon,Salvage,Resource,1200
Arca Plasmor,Weapon,Credits,Resource,25000
Arca Plasmor,Weapon,Fieldron,Resource,5
Arca Plasmor,Weapon,Control Module,Resource,25
Arca Plasmor,Weapon,Cryotic,Resource,925
Torid,Weapon,Credits,Resource,30000
Torid,Weapon,Mutagen Mass,Resource,2
Torid,Weapon,Salvage,Resource,4500
Torid,Weapon,Circuits,Resource,600
Torid,Weapon,Forma,Resource,1
Convectrix,Weapon,Credits,Resource,30000
Convectrix,Weapon,Fieldron,Resource,5
Convectrix,Weapon,Control Module,Resource,10
Convectrix,Weapon,Oxium,Resource,900
Proboscis,Weapon,Credits,Resource,15000
Proboscis,Weapon,Mutalist Cernos,Resource,1
Proboscis,Weapon,Polymer Bundle,Resource,1600
Proboscis,Weapon,Nitain Extract,Resource,5
Tenora Prime,Weapon,Credits,Resource,20000
Tenora Prime,Weapon,Tenora Prime Barrel,Resource,1
Tenora Prime,Weapon,Tenora Prime Receiver,Resource,1
Tenora Prime,Weapon,Tenora Prime Stock,Resource,1
Wraith,Weapon,Credits,Resource,25000
Wraith,Weapon,Wraith Barrel,Resource,1
Wraith,Weapon,Wraith Receiver,Resource,1
Wraith,Weapon,Wraith Stock,Resource,1
Dread,Weapon,Credits,Resource,15000
Dread,Weapon,Morphics,Resource,6
Dread,Weapon,Circuits,Resource,900
Dread,Weapon,Polymer Bundle,Resource,750
Mutalist Quanta,Weapon,Credits,Resource,30000
Mutalist Quanta,Weapon,Mutagen Mass,Resource,5
Mutalist Quanta,Weapon,Nano Spores,Resource,15000
Mutalist Quanta,Weapon,Circuits,Resource,1200
Corinth,Weapon,Credits,Resource,20000
Corinth,Weapon,Nitain Extract,Resource,2
Corinth,Weapon,Alloy Plate,Resource,13000
Corinth,Weapon,Gallium,Resource,6
Panthera Prime,Weapon,Credits,Resource,20000
Panthera Prime,Weapon,Panthera Prime Barrel,Resource,1
Panthera Prime,Weapon,Panthera Prime Receiver,Resource,1
Panthera Prime,Weapon,Panthera Prime Stock,Resource,1
Tiberon Prime,Weapon,Credits,Resource,20000
Tiberon Prime,Weapon,Tiberon Prime Barrel,Resource,1
Tiberon Prime,Weapon,Tiberon Prime Receiver,Resource,1
Tiberon Prime,Weapon,Tiberon Prime Stock,Resource,1
Stradavar,Weapon,Credits,Resource,20000
Stradavar,Weapon,Ferrite,Resource,15000
Stradavar,Weapon,Polymer Bundle,Resource,8000
Stradavar,Weapon,Neural Sensors,Resource,3
Wraith,Weapon,Credits,Resource,30000
Wraith,Weapon,Detonite Injector,Resource,5
Wraith,Weapon,Ferrite,Resource,10000
Wraith,Weapon,Rubedo,Resource,5000
Ogris,Weapon,Credits,Resource,30000
Ogris,Weapon,Detonite Injector,Resource,5
Ogris,Weapon,Salvage,Resource,5000
Ogris,Weapon,Alloy Plate,Resource,600
Miter,Weapon,Credits,Resource,15000
Miter,Weapon,Miter Barrel,Resource,1
Miter,Weapon,Miter Blade,Resource,1
Miter,Weapon,Miter Handle,Resource,1
Miter,Weapon,Miter Chassis,Resource,1
Supra,Weapon,Credits,Resource,25000
Supra,Weapon,Fieldron,Resource,7
Supra,Weapon,Alloy Plate,Resource,1000
Supra,Weapon,Salvage,Resource,7000
Panthera,Weapon,Credits,Resource,20000
Panthera,Weapon,Orokin Cell,Resource,1
Panthera,Weapon,Polymer Bundle,Resource,600
Panthera,Weapon,Hikou,Resource,1
Panthera,Weapon,Miter,Resource,1
Quanta,Weapon,Credits,Resource,25000
Quanta,Weapon,Fieldron,Resource,7
Quanta,Weapon,Circuits,Resource,1000
Quanta,Weapon,Salvage,Resource,7000
Tiberon,Weapon,Credits,Resource,20000
Tiberon,Weapon,Latron,Resource,1
Tiberon,Weapon,Plastids,Resource,650
Tiberon,Weapon,Rubedo,Resource,600
Tiberon,Weapon,Forma,Resource,1
Stahlta,Weapon,Credits,Resource,30000
Stahlta,Weapon,Stahlta Barrel,Resource,1
Stahlta,Weapon,Stahlta Receiver,Resource,1
Stahlta,Weapon,Stahlta Stock,Resource,1
Fulmin,Weapon,Credits,Resource,25000
Fulmin,Weapon,Rubedo,Resource,2100
Fulmin,Weapon,Nano Spores,Resource,7500
Fulmin,Weapon,Argon Crystal,Resource,2
Trumna,Weapon,Credits,Resource,20000
Trumna,Weapon,Seriglass Shard,Resource,1
Trumna,Weapon,Trumna Barrel,Resource,1
Trumna,Weapon,Trumna Receiver,Resource,1
Trumna,Weapon,Trumna Stock,Resource,1
Trumna,Weapon,Credits,Resource,20000
Trumna,Weapon,Adramal Alloy,Resource,45
Trumna,Weapon,Marquise Veridos,Resource,15
Trumna,Weapon,Sporulate Sac,Resource,20
Trumna,Weapon,Credits,Resource,20000
Trumna,Weapon,Tempered Bapholite,Resource,30
Trumna,Weapon,Purified Heciphron,Resource,15
Trumna,Weapon,Waxen Sebum Deposit,Resource,10
Trumna,Weapon,Credits,Resource,20000
Trumna,Weapon,Auroxium Alloy,Resource,45
Trumna,Weapon,Lucent Teroglobe,Resource,30
Trumna,Weapon,Saturated Muscle Mass,Resource,20
Nagantaka,Weapon,Credits,Resource,25000
Nagantaka,Weapon,Neurodes,Resource,3
Nagantaka,Weapon,Gallium,Resource,4
Nagantaka,Weapon,Nano Spores,Resource,3000
Sobek,Weapon,Credits,Resource,25000
Sobek,Weapon,Neurodes,Resource,5
Sobek,Weapon,Circuits,Resource,500
Sobek,Weapon,Salvage,Resource,900
Tenora,Weapon,Credits,Resource,20000
Tenora,Weapon,Neurodes,Resource,5
Tenora,Weapon,Salvage,Resource,15000
Tenora,Weapon,Rubedo,Resource,4000
Wraith,Weapon,Credits,Resource,25000
Wraith,Weapon,Wraith Barrel,Resource,1
Wraith,Weapon,Wraith Receiver,Resource,1
Wraith,Weapon,Wraith Stock,Resource,1
Zarr,Weapon,Credits,Resource,30000
Zarr,Weapon,Kuva,Resource,1800
Zarr,Weapon,Alloy Plate,Resource,2400
Zarr,Weapon,Salvage,Resource,5500
Zarr,Weapon,Drakgoon,Resource,1
Simulor,Weapon,Credits,Resource,20000
Simulor,Weapon,Ferrite,Resource,1200
Simulor,Weapon,Polymer Bundle,Resource,850
Simulor,Weapon,Orokin Cell,Resource,1
Paris,Weapon,Credits,Resource,15000
Paris,Weapon,Morphics,Resource,3
Paris,Weapon,Plastids,Resource,600
Paris,Weapon,Polymer Bundle,Resource,700
Baza,Weapon,Credits,Resource,20000
Baza,Weapon,Ferrite,Resource,3500
Baza,Weapon,Alloy Plate,Resource,4300
Baza,Weapon,Cryotic,Resource,575
Wraith,Weapon,Credits,Resource,25000
Wraith,Weapon,Wraith Barrel,Resource,1
Wraith,Weapon,Wraith Receiver,Resource,1
Wraith,Weapon,Wraith Stock,Resource,1
Latron,Weapon,Credits,Resource,20000
Latron,Weapon,Morphics,Resource,5
Latron,Weapon,Plastids,Resource,800
Latron,Weapon,Alloy Plate,Resource,1000
Boltor,Weapon,Credits,Resource,25000
Boltor,Weapon,Neurodes,Resource,2
Boltor,Weapon,Alloy Plate,Resource,100
Boltor,Weapon,Salvage,Resource,900
Dera,Weapon,Credits,Resource,25000
Dera,Weapon,Fieldron,Resource,2
Dera,Weapon,Circuits,Resource,600
Dera,Weapon,Ferrite,Resource,4500
Vandal,Weapon,Credits,Resource,25000
Vandal,Weapon,Vandal Barrel,Resource,1
Vandal,Weapon,Vandal Receiver,Resource,1
Vandal,Weapon,Vandal Stock,Resource,1
Burston Prime,Weapon,Credits,Resource,15000
Burston Prime,Weapon,Burston Prime Barrel,Resource,1
Burston Prime,Weapon,Burston Prime Receiver,Resource,1
Burston Prime,Weapon,Burston Prime Stock,Resource,1
Soma,Weapon,Credits,Resource,15000
Soma,Weapon,Morphics,Resource,7
Soma,Weapon,Plastids,Resource,850
Soma,Weapon,Rubedo,Resource,1200
Aksomati,Weapon,Credits,Resource,20000
Aksomati,Weapon,Akstiletto,Resource,1
Aksomati,Weapon,Cryotic,Resource,200
Aksomati,Weapon,Orokin Cell,Resource,1
Detron,Weapon,Credits,Resource,15000
Detron,Weapon,Detron Barrel,Resource,1
Detron,Weapon,Detron Receiver,Resource,1
Detron,Weapon,Orokin Cell,Resource,10
Talons,Weapon,Credits,Resource,20000
Talons,Weapon,Control Module,Resource,2
Talons,Weapon,Ferrite,Resource,1500
Talons,Weapon,Oxium,Resource,1200
Pandero,Weapon,Credits,Resource,20000
Pandero,Weapon,Argon Crystal,Resource,2
Pandero,Weapon,Circuits,Resource,4500
Pandero,Weapon,Cryotic,Resource,5500
Cyanex,Weapon,Credits,Resource,20000
Cyanex,Weapon,Fieldron,Resource,5
Cyanex,Weapon,Nano Spores,Resource,8750
Cyanex,Weapon,Hexenon,Resource,250
Akstiletto Prime,Weapon,Credits,Resource,15000
Akstiletto Prime,Weapon,Akstiletto Prime Barrel,Resource,2
Akstiletto Prime,Weapon,Akstiletto Prime Receiver,Resource,2
Akstiletto Prime,Weapon,Akstiletto Prime Link,Resource,1
Twin Vipers,Weapon,Credits,Resource,20000
Twin Vipers,Weapon,Viper,Resource,1
Twin Vipers,Weapon,Viper,Resource,1
Twin Vipers,Weapon,Orokin Cell,Resource,1
Kunai,Weapon,Credits,Resource,15000
Kunai,Weapon,Morphics,Resource,5
Kunai,Weapon,Ferrite,Resource,3000
Kunai,Weapon,Nano Spores,Resource,4000
Castanas,Weapon,Credits,Resource,20000
Castanas,Weapon,Control Module,Resource,2
Castanas,Weapon,Salvage,Resource,800
Castanas,Weapon,Circuits,Resource,200
Afuris,Weapon,Credits,Resource,20000
Afuris,Weapon,Furis,Resource,1
Afuris,Weapon,Furis,Resource,1
Afuris,Weapon,Orokin Cell,Resource,1
Ballistica Prime,Weapon,Credits,Resource,15000
Ballistica Prime,Weapon,Ballistica Prime Upper Limb,Resource,1
Ballistica Prime,Weapon,Ballistica Prime Lower Limb,Resource,1
Ballistica Prime,Weapon,Ballistica Prime String,Resource,1
Ballistica Prime,Weapon,Ballistica Prime Receiver,Resource,1
Embolist,Weapon,Credits,Resource,30000
Embolist,Weapon,Mutagen Mass,Resource,5
Embolist,Weapon,Salvage,Resource,15000
Embolist,Weapon,Circuits,Resource,1200
Zakti Prime,Weapon,Credits,Resource,20000
Zakti Prime,Weapon,Zakti Prime Barrel,Resource,1
Zakti Prime,Weapon,Zakti Prime Receiver,Resource,1
Zakti Prime,Weapon,Orokin Cell,Resource,10
Twin Kohmak,Weapon,Credits,Resource,20000
Twin Kohmak,Weapon,Kohmak,Resource,1
Twin Kohmak,Weapon,Kohmak,Resource,1
Twin Kohmak,Weapon,Forma,Resource,1
Pyrana Prime,Weapon,Credits,Resource,15000
Pyrana Prime,Weapon,Pyrana Prime Barrel,Resource,1
Pyrana Prime,Weapon,Pyrana Prime Receiver,Resource,1
Pyrana Prime,Weapon,Orokin Cell,Resource,10
Pox,Weapon,Credits,Resource,30000
Pox,Weapon,Mutagen Mass,Resource,4
Pox,Weapon,Nano Spores,Resource,6500
Pox,Weapon,Rubedo,Resource,1200
Twin Grakatas,Weapon,Credits,Resource,30000
Twin Grakatas,Weapon,Grakata,Resource,1
Twin Grakatas,Weapon,Grakata,Resource,1
Twin Grakatas,Weapon,Forma,Resource,1
Ballistica,Weapon,Credits,Resource,25000
Ballistica,Weapon,Neurodes,Resource,3
Ballistica,Weapon,Gallium,Resource,4
Ballistica,Weapon,Nano Spores,Resource,3000
Furis,Weapon,Credits,Resource,20000
Furis,Weapon,Ferrite,Resource,750
Furis,Weapon,Alloy Plate,Resource,300
Furis,Weapon,Salvage,Resource,400
Hikou Prime,Weapon,Credits,Resource,15000
Hikou Prime,Weapon,Hikou Prime Pouch,Resource,2
Hikou Prime,Weapon,Hikou Prime Stars,Resource,2
Hikou Prime,Weapon,Orokin Cell,Resource,8
Spira Prime,Weapon,Credits,Resource,15000
Spira Prime,Weapon,Spira Prime Pouch,Resource,2
Spira Prime,Weapon,Spira Prime Blade,Resource,2
Spira Prime,Weapon,Orokin Cell,Resource,8
Akbronco,Weapon,Credits,Resource,20000
Akbronco,Weapon,Bronco,Resource,1
Akbronco,Weapon,Bronco,Resource,1
Akbronco,Weapon,Orokin Cell,Resource,1
Spectra Vandal,Weapon,Credits,Resource,25000
Spectra Vandal,Weapon,Spectra Vandal Barrel,Resource,1
Spectra Vandal,Weapon,Spectra Vandal Handle,Resource,1
Spectra Vandal,Weapon,Spectra Vandal Chassis,Resource,1
Sicarus Prime,Weapon,Credits,Resource,15000
Sicarus Prime,Weapon,Sicarus Prime Barrel,Resource,1
Sicarus Prime,Weapon,Sicarus Prime Receiver,Resource,1
Sicarus Prime,Weapon,Orokin Cell,Resource,10
Akbolto,Weapon,Credits,Resource,20000
Akbolto,Weapon,Bolto,Resource,1
Akbolto,Weapon,Bolto,Resource,1
Akbolto,Weapon,Orokin Cell,Resource,1
Akjagara,Weapon,Credits,Resource,20000
Akjagara,Weapon,Akbolto,Resource,1
Akjagara,Weapon,Dual Skana,Resource,1
Akjagara,Weapon,Orokin Cell,Resource,2
Vasto,Weapon,Credits,Resource,30000
Vasto,Weapon,Neurodes,Resource,4
Vasto,Weapon,Alloy Plate,Resource,1200
Vasto,Weapon,Ferrite,Resource,700
Sepulcrum,Weapon,Credits,Resource,20000
Sepulcrum,Weapon,Seriglass Shard,Resource,1
Sepulcrum,Weapon,Sepulcrum Barrel,Resource,1
Sepulcrum,Weapon,Sepulcrum Receiver,Resource,1
Sepulcrum,Weapon,Credits,Resource,20000
Sepulcrum,Weapon,Travocyte Alloy,Resource,30
Sepulcrum,Weapon,Purified Heciphron,Resource,5
Sepulcrum,Weapon,Pustulent Cognitive Nodule,Resource,20
Sepulcrum,Weapon,Credits,Resource,20000
Sepulcrum,Weapon,Coprite Alloy,Resource,40
Sepulcrum,Weapon,Purified Heciphron,Resource,5
Sepulcrum,Weapon,Dendrite Blastoma,Resource,20
Bronco Prime,Weapon,Credits,Resource,15000
Bronco Prime,Weapon,Bronco Prime Barrel,Resource,1
Bronco Prime,Weapon,Bronco Prime Receiver,Resource,1
Bronco Prime,Weapon,Orokin Cell,Resource,10
Akbolto Prime,Weapon,Credits,Resource,15000
Akbolto Prime,Weapon,Akbolto Prime Barrel,Resource,2
Akbolto Prime,Weapon,Akbolto Prime Receiver,Resource,2
Akbolto Prime,Weapon,Akbolto Prime Link,Resource,1
Kraken,Weapon,Credits,Resource,25000
Kraken,Weapon,Neurodes,Resource,2
Kraken,Weapon,Alloy Plate,Resource,200
Kraken,Weapon,Salvage,Resource,750
Hystrix,Weapon,Credits,Resource,20000
Hystrix,Weapon,Bolto,Resource,1
Hystrix,Weapon,Viper,Resource,1
Hystrix,Weapon,Ferrite,Resource,9750
Spectra,Weapon,Credits,Resource,25000
Spectra,Weapon,Fieldron,Resource,3
Spectra,Weapon,Circuits,Resource,700
Spectra,Weapon,Ferrite,Resource,5000
Cycron,Weapon,Credits,Resource,25000
Cycron,Weapon,Fieldron,Resource,4
Cycron,Weapon,Ferrite,Resource,9000
Cycron,Weapon,Circuits,Resource,1500
Akzani,Weapon,Credits,Resource,20000
Akzani,Weapon,Salvage,Resource,1500
Akzani,Weapon,Polymer Bundle,Resource,1000
Akzani,Weapon,Morphics,Resource,2
Zakti,Weapon,Credits,Resource,15000
Zakti,Weapon,Control Module,Resource,8
Zakti,Weapon,Plastids,Resource,350
Zakti,Weapon,Alloy Plate,Resource,6500
Akvasto Prime,Weapon,Credits,Resource,15000
Akvasto Prime,Weapon,Vasto Prime,Resource,1
Akvasto Prime,Weapon,Vasto Prime,Resource,1
Akvasto Prime,Weapon,Akvasto Prime Link,Resource,1
Epitaph,Weapon,Credits,Resource,20000
Epitaph,Weapon,Epitaph Barrel,Resource,1
Epitaph,Weapon,Epitaph Receiver,Resource,1
Epitaph,Weapon,Orokin Cell,Resource,7
Nukor,Weapon,Credits,Resource,30000
Nukor,Weapon,Detonite Injector,Resource,2
Nukor,Weapon,Morphics,Resource,2
Nukor,Weapon,Salvage,Resource,5500
Wraith,Weapon,Credits,Resource,25000
Wraith,Weapon,Wraith Barrel,Resource,1
Wraith,Weapon,Wraith Receiver,Resource,1
Wraith,Weapon,Wraith Link,Resource,1
Twin Gremlins,Weapon,Credits,Resource,25000
Twin Gremlins,Weapon,Neurodes,Resource,5
Twin Gremlins,Weapon,Circuits,Resource,900
Twin Gremlins,Weapon,Salvage,Resource,1500
Kulstar,Weapon,Credits,Resource,30000
Kulstar,Weapon,Kraken,Resource,1
Kulstar,Weapon,Tellurium Market,Resource,2
Kulstar,Weapon,Cryotic,Resource,4800
Kulstar,Weapon,Market,Resource,3600
Vasto Prime,Weapon,Credits,Resource,15000
Vasto Prime,Weapon,Vasto Prime Barrel,Resource,1
Vasto Prime,Weapon,Vasto Prime Receiver,Resource,1
Vasto Prime,Weapon,Orokin Cell,Resource,10
Athodai,Weapon,Credits,Resource,20000
Athodai,Weapon,Athodai Barrel,Resource,1
Athodai,Weapon,Athodai Receiver,Resource,1
Athodai,Weapon,Orokin Cell,Resource,5
Aksomati Prime,Weapon,Credits,Resource,15000
Aksomati Prime,Weapon,Aksomati Prime Barrel,Resource,2
Aksomati Prime,Weapon,Aksomati Prime Receiver,Resource,2
Aksomati Prime,Weapon,Aksomati Prime Link,Resource,1
Viper,Weapon,Credits,Resource,20000
Viper,Weapon,Salvage,Resource,300
Viper,Weapon,Ferrite,Resource,600
Viper,Weapon,Nano Spores,Resource,900
Plinx,Weapon,Credits,Resource,20000
Plinx,Weapon,Argon Crystal,Resource,2
Plinx,Weapon,Alloy Plate,Resource,4375
Plinx,Weapon,Cryotic,Resource,575
Quatz,Weapon,Credits,Resource,30000
Quatz,Weapon,Argon Crystal,Resource,2
Quatz,Weapon,Neurodes,Resource,5
Quatz,Weapon,Rubedo,Resource,4200
Spira,Weapon,Credits,Resource,15000
Spira,Weapon,Gallium,Resource,5
Spira,Weapon,Ferrite,Resource,2500
Spira,Weapon,Plastids,Resource,800
Knell,Weapon,Credits,Resource,15000
Knell,Weapon,Argon Crystal,Resource,2
Knell,Weapon,Rubedo,Resource,5200
Knell,Weapon,Cryotic,Resource,3800
Zymos,Weapon,Credits,Resource,20000
Zymos,Weapon,Zymos Barrel,Resource,1
Zymos,Weapon,Zymos Receiver,Resource,1
Zymos,Weapon,Credits,Resource,20000
Zymos,Weapon,Tempered Bapholite,Resource,20
Zymos,Weapon,Purified Heciphron,Resource,5
Zymos,Weapon,Dendrite Blastoma,Resource,8
Zymos,Weapon,Credits,Resource,20000
Zymos,Weapon,Adramal Alloy,Resource,20
Zymos,Weapon,Purified Heciphron,Resource,5
Zymos,Weapon,Pustulent Cognitive Nodule,Resource,8
Akstiletto,Weapon,Credits,Resource,20000
Akstiletto,Weapon,Gallium,Resource,2
Akstiletto,Weapon,Salvage,Resource,800
Akstiletto,Weapon,Alloy Plate,Resource,200
Tysis,Weapon,Credits,Resource,30000
Tysis,Weapon,Neurodes,Resource,2
Tysis,Weapon,Plastids,Resource,400
Tysis,Weapon,Nano Spores,Resource,900
Dual Toxocyst,Weapon,Credits,Resource,30000
Dual Toxocyst,Weapon,Mutagen Mass,Resource,4
Dual Toxocyst,Weapon,Nano Spores,Resource,6500
Dual Toxocyst,Weapon,Plastids,Resource,1100
Brakk,Weapon,Credits,Resource,15000
Brakk,Weapon,Brakk Barrel,Resource,1
Brakk,Weapon,Brakk Receiver,Resource,1
Brakk,Weapon,Orokin Cell,Resource,10
Staticor,Weapon,Credits,Resource,25000
Staticor,Weapon,Fieldron,Resource,10
Staticor,Weapon,Alloy Plate,Resource,6000
